CallName,filenum,location,call,UpdatedCallName,channel,startutt,stoputt,duration,content,tier,emotion_rating,audio_quality,caller_gender,Total N,N Suspicious,N Investigation,Fluency1_mean,UrgencyVictim1_mean,UrgencySelf1_mean,Emotion1_mean,CogLoad1_mean,Impression1_mean,Information1_mean,Suspicion1_mean,Investigation1_mean,Fluency1_sd,UrgencyVictim1_sd,UrgencySelf1_sd,Emotion1_sd,CogLoad1_sd,Impression1_sd,Information1_sd,Suspicion1_sd,Investigation1_sd,Fluency1_max,UrgencyVictim1_max,UrgencySelf1_max,Emotion1_max,CogLoad1_max,Impression1_max,Information1_max,Suspicion1_max,Investigation1_max
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,operator female,203.479,205.46,1.981,"Alright, can I get a good phone number for you?",1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,caller male,206.969,208.195,1.226,"Uh, a phone number for me?",1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,operator female,208.157,208.855,0.698,Uh huh.,1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,caller male,209.119,215.84,6.721,uh mine is [rdt].,1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,operator female,216.185,219.072,2.887,Alright. is this your number that you're calling from?,1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,caller male,220.298,223.92,3.622,Uh they just said to hang up and talk to them.,1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
203-PHX-201800780782_05042018_0026R,203,PHX,0,203-PHX-0,operator female,224.08,225.684,1.604,"Okay, yeah, go talk to them.",1,3,3,male,24,6,6,2.42,3.08,2.08,1.96,2.58,2.79,2.13,2.21,2.42,0.88,1.02,1.02,0.81,1.41,1.44,1.26,1.69,1.86,4,5,4,4,5,5,5,6,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,2.36,5.86,3.5,"Phoenix police department. This is Kelly, may I help you?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,7.08,17.16,10.08,"Hi, this is [rdt] with circle K security, I'm calling to report a shooting at [rdt].",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,17.425,20.175,2.75,"Okay, and was anybody injured, do you know?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,20.225,27.585,7.36,"Yes, he, there's, there's someone dead inside the store. I just talked to the employee. I received an alarm from the store.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,27.89,32.63,4.74,"Okay. And, so the clerk isn't the person who's injured then?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,32.665,38.345,5.68,"No, no, I guess it's a customer. She was very frantic, I didn't get much information.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,39.715,41.83,2.115,"Okay, hold on just a second for me, okay?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,42.405,43.295,0.89,Okay.,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,66.88,74.42,7.54,"Okay. And, so, the clerk said the person is actually, like, not breathing, anything like that at all?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,73.32,84.03,10.71,"Yes. All she said, I called and asked if she was okay and she said someone just shot uh somebody inside my store and he is dead, and she was crying so I said I'd call police for her.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,85.005,91.3,6.295,"Okay, so somebody had shot it towards the store and the, um, the customer got hit?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,89.795,102.12,12.325,"[xxx].  I don't know. All I know is there was a shooting inside the store and someone's dead. I, I'm not allowed to look at video per our company policy.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,102.415,105.505,3.09,"Okay. And, so, it was a man that was injured?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,106.285,109.565,3.28,"That's what, she said he, so, yeah.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,108.895,109.505,0.61,Okay. ,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,114.87,119.69,4.82,"Okay. And did they give you any other information about who did it, or where they went, or anything like that? ",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,121.265,127,5.735,"No, like I said, that's all she said and after that I, I'm supposed to hang up the phone and call you guys immediately.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,127.15,127.84,0.69,Okay.,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,133.73,145.03,11.3,[xxx]. We're not supposed to look at it. [xxx] No you just call [xxx].,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,143.22,146.12,2.9,And what's the phone number that I can put down here for you?,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,147.145,151.645,4.5,18006464545,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,151.98,162.85,10.87,"Okay. And we've got, um, officers, I think we should actually have our first officers who just pulled up. So, um, I appreciate the information. Is there anything that you need from me?",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,163.7,166.75,3.05,Um just your uh dispatcher name or number.,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,166.9,171.66,4.76,"Sure, my name is Kelly, and I'm Adam 4434.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,173.875,175.605,1.73,Alright thank you so much.,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,176.155,178.245,2.09,Okay. Thank you very much.,1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,caller female,178.475,179.585,1.11,"Uh huh, bye bye.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
204-PHX-201800780780_05042018_0026R,204,PHX,0,204-PHX-0,operator female,179.665,180.255,0.59,"Bye, bye.",1,1,4,female,23,1,0,1.35,2.09,1.13,1.13,1.04,2.7,1.83,1.13,1.39,0.49,1.31,0.46,0.34,0.21,1.87,1.23,0.34,1.08,2,5,3,2,2,5,5,2,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,1.95,3.22,1.27,"Tucson police, this is Tim.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,5.12,5.42,0.3,Hello?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,5.4,22.27,16.87,"Hi uh, hello, I just heard a shotgun. Um, and looked out my window and there's a guy um, like a house away from my house. He's in the front yelling for help and I think there's like another guy there. Um, I don't know if he got shot or something, but he's yelling.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,witness female,6.07,6.62,0.55,[xxx].,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,33.88,34.18,0.3,Hello?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,35.36,35.74,0.38,Hello?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,35.93,36.71,0.78,I'm sorry. What's going on?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,38.38,54.22,15.84,"So there's a guy I, we, I heard a shotgun from my room, um, and I looked out the window and there's a guy, um, on the street and he's... I don't know. There's another guy with him and they're yelling and um, they're asking for help, but I don't know if he's shot or...",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,41.79,42.13,0.34,Okay.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,54.85,55.54,0.69,Where is this at?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,55.575,59.295,3.72,"Um, so it's 209 West Bilby Road.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,60.81,62.42,1.61,Do you see them armed with a gun at all?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,64.11,70.05,5.94,"Um, I don't know. I'm kind of scared to go outside but I, I can see out my window. So...",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,68.715,70.015,1.3,Can you see them from your window?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,70.92,71.34,0.42,Yes.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,73.33,75.34,2.01,And do they look like they're carrying a gun at all?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,73.49,74.15,0.66,They're um...,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,77.2,78.43,1.23,[for].,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,80.04,83.87,3.83,"Well we just heard the shotgun and they're yelling and somebody's like, on the ground.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,82.78,86.57,3.79,"Okay, but my question is do you see either of them holding a gun?",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,87.29,89.49,2.2,"No, I don't see him. I can't see from here.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,101.785,103.94,2.155,You can see like a puddle of blood around the guy.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,121.65,125.35,3.7,Do you think it was a drive-by shooting? Did you hear any vehicles?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,126.7,129.69,2.99,"No, I didn't see anything. I just heard the shotgun.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,139.7,140.14,0.44,Your name?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,141.87,142.39,0.52,Xiomara.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,143.02,143.43,0.41,Spell it.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,145,145.26,0.26,Huh?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,145.66,146.34,0.68,Spell your name.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,146.33,149.06,2.73,X I O M A R A.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,157.14,160.72,3.58,"Alright, and you know, you can't make out what they look like at all?",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,162.18,165.16,2.98,"No. Um, I think a car just stopped and they're helping him...",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,165.51,165.87,0.36,What?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,165.89,172.73,6.84,"Sorry but I, I, I think a car just stopped to help him, but no, I can't see the, the guy or anything.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,witness female,173.53,180.07,6.54,[for].,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,180.21,181.52,1.31,And how long ago was this?,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,182.92,184.39,1.47,This was like five minutes ago.,1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,operator male,200.14,203.67,3.53,"Alright. I have officers en route, okay? If anything changes, let us know, okay?",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_FIRSTCALL,21,TUC,1,21-TUC-1,caller female,204.7,205.568,0.868,"Alright, thank you.",1, , ,Female,23,4,2,2,3.26,2.78,1.7,1.61,3.3,1.91,1.7,1.87,1.28,1.36,1.41,0.7,1.2,1.46,1.08,0.97,1.39,5,5,5,3,5,5,5,4,6
21-TUC-1801010137_SECONDCALL,21,TUC,2,21-TUC-2,operator2 female,211.28,212.59,1.31,"Tucson police, Brinell?",1, , ,Female,24,2,0,1.79,4.08,2,2.75,1.79,3.46,1.71,1.17,1.42,1.02,1.1,0.98,1.11,0.93,1.18,1.23,0.38,1.18,4,5,4,5,4,5,5,2,6
21-TUC-1801010137_SECONDCALL,21,TUC,2,21-TUC-2,caller2 female,213.34,220.473,7.133,"Hi um, it looks as if someone has been shot. Um, over here uh, by Bilby and Valencia in like a neighborhood, in front of a house.",1, , ,Female,24,2,0,1.79,4.08,2,2.75,1.79,3.46,1.71,1.17,1.42,1.02,1.1,0.98,1.11,0.93,1.18,1.23,0.38,1.18,4,5,4,5,4,5,5,2,6
21-TUC-1801010137_SECONDCALL,21,TUC,2,21-TUC-2,operator2 female,221.9,227.16,5.26,"Okay, and what is it? Uh, Bilby and Valencia? Can you give me some, some a cross, a cross street with Bilby? ",1, , ,Female,24,2,0,1.79,4.08,2,2.75,1.79,3.46,1.71,1.17,1.42,1.02,1.1,0.98,1.11,0.93,1.18,1.23,0.38,1.18,4,5,4,5,4,5,5,2,6
