,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CallName,filenum,channel,startutt,stoputt,duration,content,call_name,speaker_name,speaker_role
2501,2501,2501,2501,2501,23-TUC-18010605,41,B,132.964,142.024,9.060000000000002,"Okay, ma'am, they're on the way. They're on the way. Keep me on the line. Ma'am.",23-TUC-18010605,B,operator
2502,2502,2502,2502,2502,23-TUC-18010605,41,E,145.284,146.664,1.3799999999999957,Somebody got shot.,23-TUC-18010605,E,caller
2503,2503,2503,2503,2503,23-TUC-18010605,41,B,147.204,150.756,3.5519999999999925,"Okay, they're on the way. Let me get information from you.",23-TUC-18010605,B,operator
2504,2504,2504,2504,2504,23-TUC-18010605,41,C,150.78,151.864,1.0840000000000032,Who got shot?,23-TUC-18010605,C,operator
2505,2505,2505,2505,2505,23-TUC-18010605,41,B,160.044,160.864,0.8199999999999932,Ma'am.,23-TUC-18010605,B,operator
2506,2506,2506,2506,2506,23-TUC-18010605,41,E,175.344,176.456,1.1119999999999948,Somebody got shot.,23-TUC-18010605,E,caller
2507,2507,2507,2507,2507,23-TUC-18010605,41,B,176.56,178.044,1.4840000000000089,"Okay, where is this at?",23-TUC-18010605,B,operator
2508,2508,2508,2508,2508,23-TUC-18010605,41,E,178.344,184.672,6.328000000000003,Funland party rentals on everything. But there's cops. I think. I think there's helicopters outside.,23-TUC-18010605,E,caller
2509,2509,2509,2509,2509,23-TUC-18010605,41,B,184.808,188.284,3.475999999999999,"Yes, they're. They're there, but I need to know who shot who.",23-TUC-18010605,B,operator
2510,2510,2510,2510,2510,23-TUC-18010605,41,F,188.664,189.552,0.8880000000000052,I don't know.,23-TUC-18010605,F,caller
2511,2511,2511,2511,2511,23-TUC-18010605,41,D,189.648,191.116,1.4680000000000175,I didn't describe it.,23-TUC-18010605,D,caller
2512,2512,2512,2512,2512,23-TUC-18010605,41,B,191.24,218.744,27.50399999999999,"And it's in front of the fun land. Hi, yes. What's going on?",23-TUC-18010605,B,operator
2513,2513,2513,2513,2513,23-TUC-18010605,41,F,219.124,221.264,2.140000000000015,There was a shooting here in my store.,23-TUC-18010605,F,caller
2514,2514,2514,2514,2514,23-TUC-18010605,41,B,224.684,226.14,1.4559999999999889,"Okay, somebody's been shot.",23-TUC-18010605,B,operator
2515,2515,2515,2515,2515,23-TUC-18010605,41,F,226.212,227.316,1.1040000000000134,"The cops are here, ma'am.",23-TUC-18010605,F,caller
2516,2516,2516,2516,2516,23-TUC-18010605,41,B,227.42,230.304,2.8840000000000146,"Okay, okay, ma'am, let me get your name.",23-TUC-18010605,B,operator
2517,2517,2517,2517,2517,23-TUC-18010605,41,F,230.804,232.904,2.0999999999999943,Bethany Albert from the owner.,23-TUC-18010605,F,caller
2518,2518,2518,2518,2518,23-TUC-18010605,41,B,234.524,236.344,1.8199999999999927,"Okay, and they did take the money?",23-TUC-18010605,B,operator
2519,2519,2519,2519,2519,23-TUC-18010605,41,F,237.524,239.824,2.300000000000012,"Yes, I took all the money in my register, ma'am.",23-TUC-18010605,F,caller
2520,2520,2520,2520,2520,23-TUC-18010605,41,B,240.604,244.956,4.351999999999975,"Okay. Okay, so if they're there, go ahead and speak to them.",23-TUC-18010605,B,operator
2521,2521,2521,2521,2521,23-TUC-18010605,41,F,244.98,247.426,2.445999999999998,"Okay, I'm sorry, what was that?",23-TUC-18010605,F,caller
2522,2522,2522,2522,2522,23-TUC-18010605,41,C,247.49,249.05,1.5600000000000025,"If they're there, go ahead and speak to them.",23-TUC-18010605,C,operator
2523,2523,2523,2523,2523,23-TUC-18010605,41,F,249.082,250.134,1.0519999999999925,"Yes, thank you.",23-TUC-18010605,F,caller
2524,2524,2524,2524,2524,23-TUC-18010605,41,G,298.004,303.504,5.5,"Yes, Officer Garcia, there was some gunshots right here on Irvington and 15th.",23-TUC-18010605,G,caller
2525,2525,2525,2525,2525,23-TUC-18010605,41,B,303.804,308.54,4.736000000000047,"Okay, yes, we do have a call in place and officers are already there.",23-TUC-18010605,B,operator
2526,2526,2526,2526,2526,23-TUC-18010605,41,G,308.572,311.572,3.0,"Okay, yeah, but my daughter saw the cars.",23-TUC-18010605,G,caller
2527,2527,2527,2527,2527,23-TUC-18010605,41,B,311.708,314.144,2.435999999999978,"Okay, so can I speak to her, please?",23-TUC-18010605,B,operator
2528,2528,2528,2528,2528,23-TUC-18010605,41,G,314.684,318.5,3.815999999999974,She's over there across the street from where they were shooting.,23-TUC-18010605,G,caller
2529,2529,2529,2529,2529,23-TUC-18010605,41,B,318.612,322.58,3.967999999999961,"Okay, so does she have the information on the vehicle that left on the suspect?",23-TUC-18010605,B,operator
2530,2530,2530,2530,2530,23-TUC-18010605,41,G,322.652,324.464,1.812000000000012,"Yes, there were two of them.",23-TUC-18010605,G,caller
2531,2531,2531,2531,2531,23-TUC-18010605,41,B,324.824,326.764,1.9399999999999973,"Okay, and let me get your name?",23-TUC-18010605,B,operator
2532,2532,2532,2532,2532,23-TUC-18010605,41,G,327.344,328.244,0.9000000000000341,Lydia.,23-TUC-18010605,G,caller
2533,2533,2533,2533,2533,23-TUC-18010605,41,B,328.744,329.672,0.9279999999999972,Last name?,23-TUC-18010605,B,operator
2534,2534,2534,2534,2534,23-TUC-18010605,41,G,329.808,330.924,1.1159999999999854,Alcantar.,23-TUC-18010605,G,caller
2535,2535,2535,2535,2535,23-TUC-18010605,41,B,331.544,333.044,1.5,"Okay, and your phone number?",23-TUC-18010605,B,operator
2536,2536,2536,2536,2536,23-TUC-18010605,41,G,333.424,336.204,2.7800000000000296,294558.,23-TUC-18010605,G,caller
2537,2537,2537,2537,2537,23-TUC-18010605,41,B,337.064,339.884,2.819999999999993,"Okay, and what kind of vehicles were involved?",23-TUC-18010605,B,operator
2538,2538,2538,2538,2538,23-TUC-18010605,41,G,340.264,348.844,8.579999999999984,I don't know. My daughter saw them. She went across the street to see if some officers would listen to her or talk to her.,23-TUC-18010605,G,caller
2539,2539,2539,2539,2539,23-TUC-18010605,41,B,349.704,352.004,2.300000000000012,"So the suspect, it leaving a vehicle?",23-TUC-18010605,B,operator
2540,2540,2540,2540,2540,23-TUC-18010605,41,G,352.554,353.282,0.7280000000000086,Huh?,23-TUC-18010605,G,caller
2541,2541,2541,2541,2541,23-TUC-18010605,41,B,353.418,355.818,2.3999999999999773,"The suspect, did he leave in a vehicle?",23-TUC-18010605,B,operator
2542,2542,2542,2542,2542,23-TUC-18010605,41,G,355.906,357.574,1.6680000000000064,Yes. Two of them.,23-TUC-18010605,G,caller
2543,2543,2543,2543,2543,23-TUC-18010605,41,B,361.474,361.922,0.4480000000000359,Okay.,23-TUC-18010605,B,operator
2544,2544,2544,2544,2544,23-TUC-18010605,41,G,361.978,363.254,1.2760000000000105,Were two cars.,23-TUC-18010605,G,caller
2545,2545,2545,2545,2545,23-TUC-18010605,41,B,364.194,367.134,2.9399999999999977,"Two. Two males and two cars, correct?",23-TUC-18010605,B,operator
2546,2546,2546,2546,2546,23-TUC-18010605,41,G,367.474,371.394,3.920000000000016,"I don't know there were males, but I do know that there were two cars.",23-TUC-18010605,G,caller
2547,2547,2547,2547,2547,23-TUC-18010605,41,B,371.554,372.454,0.9000000000000341,Okay.,23-TUC-18010605,B,operator
2548,2548,2548,2548,2548,23-TUC-18010605,41,G,374.394,377.194,2.800000000000012,"A silver one, and I don't know the other one.",23-TUC-18010605,G,caller
2549,2549,2549,2549,2549,23-TUC-18010605,41,B,377.314,379.414,2.099999999999966,"Okay, and what is your daughter's name?",23-TUC-18010605,B,operator
2550,2550,2550,2550,2550,23-TUC-18010605,41,G,379.714,380.814,1.1000000000000227,Josephine.,23-TUC-18010605,G,caller
2551,2551,2551,2551,2551,23-TUC-18010605,41,B,381.914,383.01,1.0960000000000036,Last name?,23-TUC-18010605,B,operator
2552,2552,2552,2552,2552,23-TUC-18010605,41,G,383.202,385.282,2.079999999999984,Alcantara.,23-TUC-18010605,G,caller
2553,2553,2553,2553,2553,23-TUC-18010605,41,B,385.338,387.514,2.175999999999988,Is she going to make contact with the officer?,23-TUC-18010605,B,operator
2554,2554,2554,2554,2554,23-TUC-18010605,41,G,387.674,392.854,5.180000000000007,"Well, she went across the street to see if you could talk to one of them.",23-TUC-18010605,G,caller
2555,2555,2555,2555,2555,23-TUC-18010605,41,B,394.314,398.854,4.539999999999964,"Okay. Okay, ma'am, I'll go ahead and add that information to the call.",23-TUC-18010605,B,operator
2556,2556,2556,2556,2556,23-TUC-18010605,41,G,399.274,400.234,0.9599999999999796,"Okay, thank you.",23-TUC-18010605,G,caller
2557,2557,2557,2557,2557,234-PHX-2018-00643955,12,A,2.0,4.99,2.99,Phoenix 911. What is the address of your emergency?,234-PHX-2018-00643955,A,operator
2558,2558,2558,2558,2558,234-PHX-2018-00643955,12,B,5.182,7.43,2.248,43 52 East McDowell.,234-PHX-2018-00643955,B,caller
2559,2559,2559,2559,2559,234-PHX-2018-00643955,12,A,7.582,12.594,5.012,Is that the am p. M. Chevron? And what is the emergency?,234-PHX-2018-00643955,A,operator
2560,2560,2560,2560,2560,234-PHX-2018-00643955,12,B,13.214,34.002,20.788000000000004,"What just happened? Yeah, I'm calling what just happened right now. Someone got ran over. You said someone got ran over? I don't know. I. Yeah, we thought it was gunshots, but they said someone got. Just got hit by a car out here. Okay, 44th street in the gal.",234-PHX-2018-00643955,B,caller
2561,2561,2561,2561,2561,234-PHX-2018-00643955,12,A,34.138,37.698,3.5600000000000023,"Okay, so you. Are they right in there? Are they in the street or. Where are they?",234-PHX-2018-00643955,A,operator
2562,2562,2562,2562,2562,234-PHX-2018-00643955,12,B,37.866,45.874,8.008000000000003,"Where. Yes. Oh, he is shot. Yes, the guy is in the store right now. The guy is in our store. He is shot in the chat.",234-PHX-2018-00643955,B,caller
2563,2563,2563,2563,2563,234-PHX-2018-00643955,12,A,45.994,47.674,1.6799999999999995,"Stay on the line with me, okay?",234-PHX-2018-00643955,A,operator
2564,2564,2564,2564,2564,234-PHX-2018-00643955,12,B,47.794,54.648,6.854000000000006,"Yeah, somebody shot. Yeah, yeah, yeah. He's in our store right now.",234-PHX-2018-00643955,B,caller
2565,2565,2565,2565,2565,234-PHX-2018-00643955,12,A,54.816,58.344,3.5279999999999987,"Okay, stay on the line with me. Does he know who shot him?",234-PHX-2018-00643955,A,operator
2566,2566,2566,2566,2566,234-PHX-2018-00643955,12,B,58.504,61.832,3.328000000000003,"Yeah, no, someone off of the street. Off of 44th street.",234-PHX-2018-00643955,B,caller
2567,2567,2567,2567,2567,234-PHX-2018-00643955,12,A,62.008,65.084,3.0760000000000005,Does. Can you ask him if he knows who shot him?,234-PHX-2018-00643955,A,operator
2568,2568,2568,2568,2568,234-PHX-2018-00643955,12,B,65.424,79.932,14.507999999999996,Do you know. Do you know who shot. Yeah. Do you know who shot you? Do you know? He doesn't even know he's shot.,234-PHX-2018-00643955,B,caller
2569,2569,2569,2569,2569,234-PHX-2018-00643955,12,A,80.108,83.06,2.951999999999998,"Okay, I'm gonna get the fire department. Don't hang up. Okay?",234-PHX-2018-00643955,A,operator
2570,2570,2570,2570,2570,234-PHX-2018-00643955,12,B,83.132,83.864,0.7319999999999993,Okay.,234-PHX-2018-00643955,B,caller
2571,2571,2571,2571,2571,234-PHX-2018-00643955,12,A,91.444,93.384,1.9399999999999973,Did he see who shot him?,234-PHX-2018-00643955,A,operator
2572,2572,2572,2572,2572,234-PHX-2018-00643955,12,B,94.364,95.308,0.9440000000000026,Excuse me?,234-PHX-2018-00643955,B,caller
2573,2573,2573,2573,2573,234-PHX-2018-00643955,12,A,95.436,97.636,2.1999999999999886,Did ask him if he saw who shot him?,234-PHX-2018-00643955,A,operator
2574,2574,2574,2574,2574,234-PHX-2018-00643955,12,B,97.78,99.636,1.8559999999999943,"No, he didn't. He doesn't even know he shot.",234-PHX-2018-00643955,B,caller
2575,2575,2575,2575,2575,234-PHX-2018-00643955,12,A,99.74,100.3,0.5600000000000023,Fire department.,234-PHX-2018-00643955,A,operator
2576,2576,2576,2576,2576,234-PHX-2018-00643955,12,C,100.372,104.764,4.391999999999996,"What's the location? Go ahead, PD.",234-PHX-2018-00643955,C,operator
2577,2577,2577,2577,2577,234-PHX-2018-00643955,12,A,104.884,109.984,5.099999999999994,"Yeah, 43 52 Es McDowell, the chevron. We've got a male that was shot in the chest.",234-PHX-2018-00643955,A,operator
2578,2578,2578,2578,2578,234-PHX-2018-00643955,12,C,111.444,114.092,2.647999999999996,"Okay, is he awake and able to talk right now?",234-PHX-2018-00643955,C,operator
2579,2579,2579,2579,2579,234-PHX-2018-00643955,12,B,114.228,116.524,2.2960000000000065,He's on the ground right now. He's awake.,234-PHX-2018-00643955,B,caller
2580,2580,2580,2580,2580,234-PHX-2018-00643955,12,C,116.644,119.644,3.0,"Okay, are we able to hold pressure over the gunshot wounds?",234-PHX-2018-00643955,C,operator
2581,2581,2581,2581,2581,234-PHX-2018-00643955,12,B,119.804,125.172,5.367999999999995,Can you hold pressure over the gunshot wounds? Huh? Can you hold pressure? Three. He's got three shots.,234-PHX-2018-00643955,B,caller
2582,2582,2582,2582,2582,234-PHX-2018-00643955,12,C,125.308,126.252,0.9439999999999884,He has three?,234-PHX-2018-00643955,C,operator
2583,2583,2583,2583,2583,234-PHX-2018-00643955,12,B,126.388,127.012,0.6239999999999952,Yeah.,234-PHX-2018-00643955,B,caller
2584,2584,2584,2584,2584,234-PHX-2018-00643955,12,C,127.148,129.024,1.8760000000000048,"Okay, are they all the way through?",234-PHX-2018-00643955,C,operator
2585,2585,2585,2585,2585,234-PHX-2018-00643955,12,B,129.334,133.934,4.599999999999994,"Are they all the way through? Yeah, yeah, it looks like. It looks like.",234-PHX-2018-00643955,B,caller
2586,2586,2586,2586,2586,234-PHX-2018-00643955,12,C,134.054,137.006,2.951999999999998,"Okay, and we don't know who did this?",234-PHX-2018-00643955,C,operator
2587,2587,2587,2587,2587,234-PHX-2018-00643955,12,B,137.11,138.754,1.643999999999977,"No, he came from outside.",234-PHX-2018-00643955,B,caller
2588,2588,2588,2588,2588,234-PHX-2018-00643955,12,C,139.214,141.966,2.752000000000009,"Okay. All right, PD, we're gonna stay. Do you have any further?",234-PHX-2018-00643955,C,operator
2589,2589,2589,2589,2589,234-PHX-2018-00643955,12,A,142.11,145.314,3.20399999999998,"Yeah, I'm gonna keep him online. Sir, is he talking at all?",234-PHX-2018-00643955,A,operator
2590,2590,2590,2590,2590,234-PHX-2018-00643955,12,B,146.374,148.486,2.1119999999999948,"He was, but now he's just laying on the ground.",234-PHX-2018-00643955,B,caller
2591,2591,2591,2591,2591,234-PHX-2018-00643955,12,A,148.59,150.07,1.4799999999999898,"Okay, is he still breathing?",234-PHX-2018-00643955,A,operator
2592,2592,2592,2592,2592,234-PHX-2018-00643955,12,B,150.102,151.718,1.6159999999999854,You didn't even know that he was shot?,234-PHX-2018-00643955,B,caller
2593,2593,2593,2593,2593,234-PHX-2018-00643955,12,A,151.886,156.632,4.746000000000009,"Okay, was he in your parking lot when he was shot?",234-PHX-2018-00643955,A,operator
2594,2594,2594,2594,2594,234-PHX-2018-00643955,12,B,156.798,162.852,6.054000000000002,"Yes, we heard the shots from inside the store, and then he walked from outside into our store.",234-PHX-2018-00643955,B,caller
2595,2595,2595,2595,2595,234-PHX-2018-00643955,12,A,162.948,163.744,0.7959999999999923,Okay.,234-PHX-2018-00643955,A,operator
2596,2596,2596,2596,2596,234-PHX-2018-00643955,12,C,170.524,172.504,1.979999999999989,"Sir, is he still breathing right now?",234-PHX-2018-00643955,C,operator
2597,2597,2597,2597,2597,234-PHX-2018-00643955,12,B,176.524,182.424,5.900000000000006,"Yes. Yes. Okay, I need towels. Can we find some towels?",234-PHX-2018-00643955,B,caller
2598,2598,2598,2598,2598,234-PHX-2018-00643955,12,A,185.884,189.384,3.5,"Hey, sir, do you know if anybody saw the shooter?",234-PHX-2018-00643955,A,operator
2599,2599,2599,2599,2599,234-PHX-2018-00643955,12,B,190.564,208.908,18.344,"I don't know, that's for sure. Okay, there was a yellow cab outside. He says like a yellow cab driver. A yellow car? A yellow cab. He said it wasn't the driver, but. So somebody in the cab.",234-PHX-2018-00643955,B,caller
2600,2600,2600,2600,2600,234-PHX-2018-00643955,12,A,208.996,210.584,1.587999999999994,Okay. Somebody in the cab?,234-PHX-2018-00643955,A,operator
2601,2601,2601,2601,2601,234-PHX-2018-00643955,12,B,211.044,211.864,0.8199999999999932,Yes.,234-PHX-2018-00643955,B,caller
2602,2602,2602,2602,2602,234-PHX-2018-00643955,12,A,214.604,216.664,2.059999999999974,Where's the cab now? Do you know?,234-PHX-2018-00643955,A,operator
2603,2603,2603,2603,2603,234-PHX-2018-00643955,12,B,217.124,221.964,4.840000000000003,"I don't know that. I. I'm trying. Okay, say, stay inside, talk to him. Go outside.",234-PHX-2018-00643955,B,caller
2604,2604,2604,2604,2604,234-PHX-2018-00643955,12,A,222.084,226.508,4.424000000000007,"I understand. You're doing. You're doing well, sir. I'm sorry, what's your name, sir?",234-PHX-2018-00643955,A,operator
2605,2605,2605,2605,2605,234-PHX-2018-00643955,12,B,226.676,227.584,0.9080000000000156,My name is.,234-PHX-2018-00643955,B,caller
2606,2606,2606,2606,2606,234-PHX-2018-00643955,12,A,228.284,230.684,2.4000000000000057,"Okay, just stay on the phone with me, okay?",234-PHX-2018-00643955,A,operator
2607,2607,2607,2607,2607,234-PHX-2018-00643955,12,B,230.804,231.504,0.6999999999999886,Yeah.,234-PHX-2018-00643955,B,caller
2608,2608,2608,2608,2608,234-PHX-2018-00643955,12,A,241.864,243.604,1.740000000000009,"Is he still breathing, sir?",234-PHX-2018-00643955,A,operator
2609,2609,2609,2609,2609,234-PHX-2018-00643955,12,B,244.144,246.512,2.367999999999995,Yes. We got the police here right now.,234-PHX-2018-00643955,B,caller
2610,2610,2610,2610,2610,234-PHX-2018-00643955,12,A,246.648,248.944,2.2959999999999923,Okay. Talk to the officers. Okay. Okay.,234-PHX-2018-00643955,A,operator
2611,2611,2611,2611,2611,24-TUC-18010805,61,A,0.28,4.394,4.114,They just turned it into semi auto. Tucson Police Department. Martinez.,24-TUC-18010805,A,operator
2612,2612,2612,2612,2612,24-TUC-18010805,61,B,5.494,8.062,2.568,Yes. There's been gunshots. My apartment complex.,24-TUC-18010805,B,caller
2613,2613,2613,2613,2613,24-TUC-18010805,61,A,8.238,9.594,1.356,"What's your address, please?",24-TUC-18010805,A,operator
2614,2614,2614,2614,2614,24-TUC-18010805,61,B,10.134,18.194,8.059999999999999,51 71 east 29th. Cousin Deli.,24-TUC-18010805,B,caller
2615,2615,2615,2615,2615,24-TUC-18010805,61,A,20.014,21.494,1.4800000000000004,This is from inside the compass.,24-TUC-18010805,A,operator
2616,2616,2616,2616,2616,24-TUC-18010805,61,B,21.574,43.214,21.64,"I saw a guy wearing solid black take off running yet on black hoodie, black pants. If I'm correct, I saw him come running. I believe the apartment number is 123.",24-TUC-18010805,B,caller
2617,2617,2617,2617,2617,24-TUC-18010805,61,A,43.954,46.094,2.140000000000001,Out of one. Out of number 123?,24-TUC-18010805,A,operator
2618,2618,2618,2618,2618,24-TUC-18010805,61,B,46.674,47.482,0.8079999999999998,Yes.,24-TUC-18010805,B,caller
2619,2619,2619,2619,2619,24-TUC-18010805,61,A,47.658,49.094,1.436,What direction did he head?,24-TUC-18010805,A,operator
2620,2620,2620,2620,2620,24-TUC-18010805,61,B,50.114,56.214,6.100000000000001,"He was heading? Um, north east out of the apartments.",24-TUC-18010805,B,caller
2621,2621,2621,2621,2621,24-TUC-18010805,61,A,63.114,65.934,2.8200000000000003,"Okay, it's 5171 east 29th, correct?",24-TUC-18010805,A,operator
2622,2622,2622,2622,2622,24-TUC-18010805,61,B,66.754,86.366,19.611999999999995,"51 71? Yes. There's more gunshots right now. There was four, five. Five more just went off. I'm disabled. I'm hiding in my room.",24-TUC-18010805,B,caller
2623,2623,2623,2623,2623,24-TUC-18010805,61,A,86.47,87.994,1.524000000000001,"Okay, what's your name, please?",24-TUC-18010805,A,operator
2624,2624,2624,2624,2624,24-TUC-18010805,61,B,88.654,89.59,0.936000000000007,I'm John.,24-TUC-18010805,B,caller
2625,2625,2625,2625,2625,24-TUC-18010805,61,A,89.742,90.794,1.0519999999999925,Your last name?,24-TUC-18010805,A,operator
2626,2626,2626,2626,2626,24-TUC-18010805,61,B,92.214,93.798,1.5840000000000032,Can I stay out of that part?,24-TUC-18010805,B,caller
2627,2627,2627,2627,2627,24-TUC-18010805,61,A,93.846,101.206,7.359999999999999,"Yeah, sure. Well, I'll just go ahead and blank it out. Okay. All right.",24-TUC-18010805,A,operator
2628,2628,2628,2628,2628,24-TUC-18010805,61,B,101.23,104.776,3.5459999999999923,I'm trying to get away right now. Thank you.,24-TUC-18010805,B,caller
2629,2629,2629,2629,2629,24-TUC-18010805,61,A,104.96,106.924,1.9640000000000128,"Okay, stay inside your apartment, okay?",24-TUC-18010805,A,operator
2630,2630,2630,2630,2630,24-TUC-18010805,61,B,107.664,108.344,0.6799999999999926,"Yes, sir.",24-TUC-18010805,B,caller
2631,2631,2631,2631,2631,24-TUC-18010805,61,A,108.424,109.792,1.367999999999995,"All right, we're on our way.",24-TUC-18010805,A,operator
2632,2632,2632,2632,2632,24-TUC-18010805,61,B,109.928,113.044,3.116,"All right? Yes, sir. Thank you. All right, bye.",24-TUC-18010805,B,caller
2633,2633,2633,2633,2633,24-TUC-18010805,61,C,113.624,114.224,0.6000000000000085,Hello?,24-TUC-18010805,C,operator
2634,2634,2634,2634,2634,24-TUC-18010805,61,B,114.344,114.696,0.3520000000000038,Hello.,24-TUC-18010805,B,caller
2635,2635,2635,2635,2635,24-TUC-18010805,61,C,114.76,115.804,1.043999999999997,"Tucson, please.",24-TUC-18010805,C,operator
2636,2636,2636,2636,2636,24-TUC-18010805,61,B,121.544,122.256,0.7120000000000033,Right here.,24-TUC-18010805,B,caller
2637,2637,2637,2637,2637,24-TUC-18010805,61,C,122.36,123.324,0.9639999999999986,What's the address?,24-TUC-18010805,C,operator
2638,2638,2638,2638,2638,24-TUC-18010805,61,B,123.784,139.397,15.612999999999984,"5171 East 29th street, apartment down in the 123 area. There's a fire truck. I just thought the gunpowder, man.",24-TUC-18010805,B,caller
2639,2639,2639,2639,2639,24-TUC-18010805,61,C,139.485,140.713,1.2279999999999802,How many did you hear?,24-TUC-18010805,C,operator
2640,2640,2640,2640,2640,24-TUC-18010805,61,B,141.893,144.993,3.0999999999999943,"Oh, they've been total. Probably six.",24-TUC-18010805,B,caller
2641,2641,2641,2641,2641,24-TUC-18010805,61,C,147.733,151.353,3.620000000000005,"Did you see anything? Any vehicles, any screaming, yelling?",24-TUC-18010805,C,operator
2642,2642,2642,2642,2642,24-TUC-18010805,61,B,151.773,163.094,11.320999999999998,There's no running down. There's a guy running down east on 29th street.,24-TUC-18010805,B,caller
2643,2643,2643,2643,2643,24-TUC-18010805,61,D,165.994,167.134,1.1399999999999864,Below you.,24-TUC-18010805,D,operator
2644,2644,2644,2644,2644,24-TUC-18010805,61,B,170.434,174.778,4.343999999999994,We need somebody here right away. There's people running both directions on 29th street.,24-TUC-18010805,B,caller
2645,2645,2645,2645,2645,24-TUC-18010805,61,C,174.866,176.054,1.1879999999999882,"Okay, and your name?",24-TUC-18010805,C,operator
2646,2646,2646,2646,2646,24-TUC-18010805,61,B,176.674,179.202,2.527999999999992,My name is Scott Cassidy. I live in apartment 221.,24-TUC-18010805,B,caller
2647,2647,2647,2647,2647,24-TUC-18010805,61,C,179.218,182.414,3.195999999999998,"221, okay, we'll get an officer out there.",24-TUC-18010805,C,operator
2648,2648,2648,2648,2648,24-TUC-18010805,61,B,183.214,184.918,1.7040000000000075,You might want to bring one. One.,24-TUC-18010805,B,caller
2649,2649,2649,2649,2649,24-TUC-18010805,61,C,185.046,185.834,0.7880000000000109,Okay.,24-TUC-18010805,C,operator
2650,2650,2650,2650,2650,24-TUC-18010805,61,B,186.214,189.446,3.232,There's people scattering like cockroaches.,24-TUC-18010805,B,caller
2651,2651,2651,2651,2651,24-TUC-18010805,61,C,189.51,287.064,97.55400000000004,"We have already calls entered. Okay, sir, we'll get someone out. Thank you. Tucson police. Bruno. Hi. I live at 5171 East 29th street. Zip code 85711. Someone is outside shooting. I'm afraid to look out. I don't know, really any more details. I've heard six so far. Did you hear anyone screaming or vehicles leaving the area? I don't hear anyone screaming. I do hear people out there running to see what's going on, but I don't want to take any chance of getting shot, so I'm not looking out. I'm not asking you to look outside. I'm just asking you what you heard. So you heard people running? Yes. Okay. All right. And did you want to leave your name? Not really. I just want to look that. Okay. Did you want officer contact yourself or. No, sure. That would be. Okay. Okay. And that would be over the phone, correct? Yeah. What is your phone number? Okay, and do you know where that. What direction they were coming from? Like, where could you hear them coming from? Well, it sounds like they were standing on, I would say, the east side of the apartment, shooting towards the west. That's what I'm thinking, because it sounded right outside my door. Okay. We have a call in place. Okay. Thank you so much. You're welcome. Bye bye. Hello, Tisan, please.",24-TUC-18010805,C,operator
2652,2652,2652,2652,2652,24-TUC-18010805,61,B,287.924,297.208,9.284000000000049,"Yes, I'm in a department complex over here on 29th street. Yes, 51 71 29 street.",24-TUC-18010805,B,caller
2653,2653,2653,2653,2653,24-TUC-18010805,61,C,297.296,298.044,0.7479999999999905,Okay.,24-TUC-18010805,C,operator
2654,2654,2654,2654,2654,24-TUC-18010805,61,B,298.584,301.12,2.5360000000000014,And gunshots went off all of a sudden?,24-TUC-18010805,B,caller
2655,2655,2655,2655,2655,24-TUC-18010805,61,C,301.232,305.684,4.451999999999998,Yes. You have a call in place. Did you hear c or anything else other than gunshots?,24-TUC-18010805,C,operator
2656,2656,2656,2656,2656,24-TUC-18010805,61,B,305.984,319.512,13.52800000000002,"No, I just heard it, and then I heard several more when I went. Was going towards the front of my apartment also. They started firing off more there. And I'm just going. Get out. Get down. Just come through the double door.",24-TUC-18010805,B,caller
2657,2657,2657,2657,2657,24-TUC-18010805,61,C,319.688,322.804,3.115999999999985,Okay. We do have a commonplace and officers are en route.,24-TUC-18010805,C,operator
2658,2658,2658,2658,2658,24-TUC-18010805,61,B,323.294,330.95,7.656000000000006,Yeah. And it was in. Was 122. You believe it came 123.,24-TUC-18010805,B,caller
2659,2659,2659,2659,2659,24-TUC-18010805,61,C,331.062,333.114,2.051999999999964,You believe it came from 123?,24-TUC-18010805,C,operator
2660,2660,2660,2660,2660,24-TUC-18010805,61,B,333.774,334.526,0.7520000000000095,Yeah.,24-TUC-18010805,B,caller
2661,2661,2661,2661,2661,24-TUC-18010805,61,C,334.67,343.446,8.77600000000001,"Okay, give me 1 second. 123, correct?",24-TUC-18010805,C,operator
2662,2662,2662,2662,2662,24-TUC-18010805,61,B,343.63,352.384,8.754000000000019,"Yeah. No, because I'm. I'm right next to it. When I heard that, I'm like, whoa.",24-TUC-18010805,B,caller
2663,2663,2663,2663,2663,24-TUC-18010805,61,C,361.964,363.544,1.579999999999984,"Okay. And your name, sir?",24-TUC-18010805,C,operator
2664,2664,2664,2664,2664,24-TUC-18010805,61,B,364.524,365.252,0.7280000000000086,Michael.,24-TUC-18010805,B,caller
2665,2665,2665,2665,2665,24-TUC-18010805,61,C,365.388,367.624,2.236000000000047,"Michael, what unit are you in?",24-TUC-18010805,C,operator
2666,2666,2666,2666,2666,24-TUC-18010805,61,B,368.244,373.264,5.019999999999982,122. When you hear.,24-TUC-18010805,B,caller
2667,2667,2667,2667,2667,24-TUC-18010805,61,C,375.644,377.184,1.5400000000000205,And your phone number says.,24-TUC-18010805,C,operator
2668,2668,2668,2668,2668,24-TUC-18010805,61,B,384.454,406.082,21.627999999999982,"I got a new cell phone. I don't know what the number is yet. I have a. I have my. My other old phone. It doesn't got a lot of disturbance on it, but I needed that.",24-TUC-18010805,B,caller
